emissions,rows,age,month,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear
2.35544825603201,1,26,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.82873727911093,1,27,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.41716943956824,1,28,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.09627853090423,1,29,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.846615138097955,1,30,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.652762664152269,1,31,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.502536117693429,1,32,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.386331789438259,1,33,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.296601181428453,1,34,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.227426940447831,1,35,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.174182240824942,1,36,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.133258180660007,1,37,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.101846391686447,1,38,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.07776628963475,1,39,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0593282685605211,1,40,2,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0,1,1,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.2762546462834,1,2,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.7851650197105,1,3,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
9.6061354308638,1,4,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
48.9585002423258,1,5,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
49.588073247857,1,6,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
7.682634745362,1,7,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
10.7156268890581,1,8,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
16.5940404008924,1,9,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
36.9304733535944,1,10,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.9089109875706,1,11,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
28.7680555577838,1,12,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.106505823877,1,13,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.450703808234,1,14,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
21.2570664662965,1,15,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
22.069447035525,1,16,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
22.7034404762703,1,17,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
17.9703000536849,1,18,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
14.191864028227,1,19,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.1826265010972,1,20,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
8.79172297695046,1,21,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
6.89669403423982,1,22,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
5.39834707086533,1,23,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
4.21652109521536,1,24,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
3.28659580228323,1,25,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
2.55661533879198,1,26,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.9849206054188,1,27,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.53820281026719,1,28,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.18990621021734,1,29,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.918920312756514,1,30,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.708511866260979,1,31,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.545455220042215,1,32,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.419326459926013,1,33,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.321932408407574,1,34,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.246850340657856,1,35,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.189058276910903,1,36,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.144639096962721,1,37,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.110544583825766,1,38,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0844079204083521,1,39,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0643951999528606,1,40,3,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0,1,1,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.1811296599012,1,2,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.6098241284773,1,3,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
9.5250993483426,1,4,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
48.5454928373912,1,5,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
49.1697548486734,1,6,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
7.61782505912699,1,7,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
10.6252312839683,1,8,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
16.4540552802406,1,9,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
36.6189327858221,1,10,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.7409620589606,1,11,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
28.525372062331,1,12,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
18.9453258786452,1,13,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.2866202545257,1,14,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
21.0777446771422,1,15,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
21.8832721117964,1,16,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
22.5119172680883,1,17,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
17.8187049894093,1,18,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
14.0721433483763,1,19,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.0882913493113,1,20,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
8.71755716971287,1,21,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
6.8385144394481,1,22,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
5.35280733203268,1,23,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
4.1809510833325,1,24,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
3.25887051665047,1,25,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
2.53504807138665,1,26,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.96817607884655,1,27,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.52522673567775,1,28,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.17986831948203,1,29,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.911168423057387,1,30,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.70253495426814,1,31,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.540853832258222,1,32,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.415789077608801,1,33,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.319216629372215,1,34,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.244767943972956,1,35,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.187463406399309,1,36,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.143418940753013,1,37,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.109612044400141,1,38,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0836958664036087,1,39,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0638519705996097,1,40,4,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0,1,1,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.6374133461037,1,2,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
21.4508774756227,1,3,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
9.91380313537522,1,4,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
50.52655531445,1,5,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
51.1762924414252,1,6,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
7.92869608956404,1,7,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.0588296630649,1,8,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
17.1255184708672,1,9,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
38.1132917767778,1,10,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.5465585605153,1,11,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
29.6894460254096,1,12,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.7184537638549,1,13,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.0736758072112,1,14,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
21.9378930995875,1,15,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
22.7762927965623,1,16,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
23.4305919375545,1,17,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
18.5458573115114,1,18,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
14.6464045934447,1,19,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.5407864553018,1,20,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
9.07330647600545,1,21,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
7.11758307307377,1,22,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
5.57124667897546,1,23,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
4.35156888584101,1,24,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
3.39185971339742,1,25,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
2.6384992533241,1,26,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
2.04849413826162,1,27,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.58746875400845,1,28,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.22801682347241,1,29,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.948351722014639,1,30,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.731204261249628,1,31,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.562925196045778,1,32,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.43275675250255,1,33,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.332243339979948,1,34,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.254756525014164,1,35,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.195113482617162,1,36,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.149271634080837,1,37,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.114085133362739,1,38,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0871113583623062,1,39,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0664576654983072,1,40,5,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0,1,1,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
10.7267356141521,1,2,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.7722538960614,1,3,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
9.13800532826541,1,4,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
46.5726346768803,1,5,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
47.1715270743988,1,6,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
7.3082414612514,1,7,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
10.1934285970307,1,8,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
15.7853728684284,1,9,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
35.1307624912553,1,10,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
18.9387018321501,1,11,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
27.3661189624957,1,12,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
18.175399803563,1,13,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
18.5028241916189,1,14,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.2211584492352,1,15,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.9939497578335,1,16,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
21.5970471721175,1,17,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
17.0945640755279,1,18,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
13.5002603327127,1,19,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
10.6376701938544,1,20,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
8.36328115361398,1,21,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
6.56060153283022,1,22,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
5.13527262367126,1,23,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
4.01103987260325,1,24,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
3.12643207763085,1,25,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
2.43202531927092,1,26,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.88819064638877,1,27,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.46324248469506,1,28,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.13191921635488,1,29,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.874139113970962,1,30,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.673984377550037,1,31,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.518873874197268,1,32,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.398891672167693,1,33,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.306243867218224,1,34,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.234820729360963,1,35,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.17984501199242,1,36,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.137590485605093,1,37,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.105157480162644,1,38,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.08029451926746,1,39,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.061257066852642,1,40,6,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0,1,1,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.3797643280896,1,2,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.9759611559248,1,3,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
9.69431435667084,1,4,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
49.4079117659882,1,5,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
50.0432638979688,1,6,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
7.75315701564327,1,7,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
10.8139903230558,1,8,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
16.7463643679945,1,9,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
37.269474348667,1,10,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.0916636041152,1,11,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
29.0321301437502,1,12,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.2818928118703,1,13,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.6292503403274,1,14,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
21.4521943926408,1,15,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
22.2720321590384,1,16,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
22.9118453033447,1,17,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
18.1352573111136,1,18,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
14.3221373659511,1,19,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.2852767291379,1,20,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
8.87242605402865,1,21,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
6.96000181039351,1,22,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
5.44790086377908,1,23,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
4.25522638971123,1,24,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
3.31676490509185,1,25,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
2.5800836311036,1,26,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
2.00314106129908,1,27,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.55232264778758,1,28,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.20082888064847,1,29,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.927355484909178,1,30,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.71501560709808,1,31,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.550462192484497,1,32,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.423175641219038,1,33,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.324887567030952,1,34,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.249116288086036,1,35,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.190793725665808,1,36,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.145966802603732,1,37,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.111559320993038,1,38,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0851827376909922,1,39,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0649863117063685,1,40,7,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0,1,1,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.3403173827209,1,2,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.9032498439926,1,3,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
9.66070987438197,1,4,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
49.2366436149067,1,5,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
49.869793354982,1,6,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
7.72628138338819,1,7,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
10.7765045831764,1,8,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
16.6883145787982,1,9,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
37.1402830160377,1,10,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.0220176313421,1,11,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
28.931492835393,1,12,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.2150538378436,1,13,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
19.5612072821867,1,14,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
21.3778322603639,1,15,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
22.1948281317406,1,16,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
22.8324234204374,1,17,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
18.072393047516,1,18,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
14.2724909449929,1,19,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
11.2461573166641,1,20,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
8.84167057476294,1,21,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
6.93587558042378,1,22,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
5.42901619784473,1,23,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
4.24047602423028,1,24,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
3.30526763324685,1,25,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
2.57113999966198,1,26,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.99619735018761,1,27,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.54694165878672,1,28,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
1.19666631366673,1,29,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.924140889237781,1,30,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.712537068810485,1,31,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.548554064037506,1,32,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.421708740330824,1,33,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.323761373048532,1,34,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.248252748532556,1,35,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.190132356110512,1,36,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.145460821607821,1,37,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.111172610485359,1,38,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0848874592736913,1,39,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0.0647610424113561,1,40,8,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
0,1,1,9,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
10.9546382149407,1,2,9,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
20.1923395818147,1,3,9,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
9.33215341350249,1,4,9,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
47.5621271888834,1,5,9,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
48.1737437869318,1,6,9,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
7.4635139780843,1,7,9,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
10.4100004388082,1,8,9,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
16.1207523967899,1,9,9,BUS_UB_15_G,<=15t,G,NMHC,Evaporative,Hot Soak,2019
